id,srcLatitude,srcLongitude,destLatitude,destLongitude,airline,srcAirport,destAirport
10896,43.68,10.39,51.45,5.37,Ryanair,PSA,EIN
10897,30.92,29.7,37.94,23.94,Egyptair,HBE,ATH
10898,45.83,13.47,49.45,2.11,Ryanair,TRS,BVA
10899,40.9,9.52,44.83,-0.72,Air Senegal International,OLB,BOD
10900,50.87,7.14,42.55,9.48,Germanwings,CGN,BIA
10901,41.98,-87.9,33.56,-86.75,United Airlines,ORD,BHM
10902,44.89,13.92,50.46,4.45,Ryanair,PUY,CRL
10903,24.54,118.13,19.93,110.46,Xiamen Airlines,XMN,HAK
10904,37.91,12.49,41.9,2.76,Ryanair,TPS,GRO
10905,-27.77,-64.31,-34.56,-58.42,Aerolineas Argentinas,SDE,AEP
10906,41.79,-87.75,35.21,-80.94,Southwest Airlines,MDW,CLT
10907,40.78,-73.87,39.05,-84.67,Delta Air Lines,LGA,CVG
10908,45.65,12.19,37.47,15.07,Ryanair,TSF,CTA
10909,42.21,-83.35,33.94,-81.12,Delta Air Lines,DTW,CAE
10910,60.32,24.96,55.41,37.91,S7 Airlines,HEL,DME
10911,35.76,140.39,33.59,130.45,All Nippon Airways,NRT,FUK
10912,59.38,10.79,54.96,24.08,Ryanair,RYG,KUN
10913,41.3,-95.89,32.9,-97.04,US Airways,OMA,DFW
10914,40.79,-111.98,37.36,-121.93,Delta Air Lines,SLC,SJC
10915,53.87,-1.66,55.62,12.66,Scandinavian Airlines System,LBA,CPH
10916,52.17,20.97,60.32,24.96,British Airways,WAW,HEL
10917,-11.89,-55.59,-15.87,-47.92,Changan Airlines,OPS,BSB
10918,50.08,19.78,47.59,7.53,easyJet,KRK,BSL
10919,47.46,8.55,42.56,18.27,Croatia Airlines,ZRH,DBV
10920,36.08,-115.15,31.81,-106.38,Southwest Airlines,LAS,ELP
10921,54.38,18.47,52.31,4.76,Eurolot,GDN,AMS
10922,36.2,-95.89,41.79,-87.75,Southwest Airlines,TUL,MDW
10923,21.11,72.74,28.57,77.1,Spicejet,STV,DEL
10924,45.63,8.73,51.48,-0.46,British Airways,MXP,LHR
10925,45.51,12.35,52.31,4.76,KLM Royal Dutch Airlines,VCE,AMS
10926,34.8,138.19,42.78,141.69,All Nippon Airways,FSZ,CTS
10927,48.11,16.57,46.93,28.93,Austrian Airlines,VIE,KIV
10928,43.68,10.39,35.86,14.48,Ryanair,PSA,MLA
10929,30.78,114.21,25.08,121.23,China Eastern Airlines,WUH,TPE
10930,35.69,51.31,27.67,54.38,Iran Air,THR,LRR
10931,43.81,11.21,50.9,4.48,Brussels Airlines,FLR,BRU
10932,29.3,94.34,30.58,103.95,Shenzhen Airlines,LZY,CTU
10933,-5.06,-42.82,-8.13,-34.92,Azul,THE,REC
10934,41.67,44.95,33.26,44.23,Cameroon Airlines,TBS,BGW
10935,30.58,103.95,28.19,113.22,Shenzhen Airlines,CTU,CSX
10936,26.07,-80.15,33.64,-84.43,Southwest Airlines,FLL,ATL
10937,42.9,-8.42,38.87,1.37,Air Europa,SCQ,IBZ
10938,54.38,18.47,51.45,5.37,Wizz Air,GDN,EIN
10939,31.8,130.72,35.55,139.78,All Nippon Airways,KOJ,HND
10940,58.88,5.64,51.15,-0.19,Norwegian Air Shuttle,SVG,LGW
10941,43.68,10.39,51.6,6.14,Ryanair,PSA,NRN
10942,41.41,19.72,45.67,9.7,Blue Panorama Airlines,TIA,BGY
10943,27.91,120.85,22.31,113.91,China Eastern Airlines,WNZ,HKG
10944,24.14,38.06,30.12,31.41,AlMasria Universal Airlines,YNB,CAI
10945,24.29,9.45,31.92,5.41,Air Algerie,DJG,OGX
10946,25.25,55.36,31.34,48.76,Iran Air,DXB,AWZ
10947,34.72,10.69,32.1,20.27,Tuninter,SFA,BEN
10948,-9.44,147.22,-5.42,154.67,Air Niugini,POM,BUA
10949,50.1,14.26,41.8,12.25,Wizz Air,PRG,FCO
10950,39.25,9.05,47.59,7.53,easyJet,CAG,BSL
10951,42.53,8.79,50.87,7.14,Air Berlin,CLY,CGN
10952,-22.49,17.46,-14.92,13.58,TAAG Angola Airlines,WDH,SDD
10953,58.79,16.91,50.47,19.08,Wizz Air,NYO,KTW
10954,34.45,108.75,40.08,116.58,Shenzhen Airlines,XIY,PEK
10955,35.69,51.31,27.38,52.74,Iran Aseman Airlines,THR,PGU
10956,23.4,116.68,31.78,117.3,Air Foyle,SWA,HFE
10957,5.3,100.28,13.68,100.75,Thai Airways International,PEN,BKK
10958,17.04,54.09,25.33,55.52,Air Arabia,SLL,SHJ
10959,25.57,-103.41,29.98,-95.34,United Airlines,TRC,IAH
10960,0.46,101.44,-6.13,106.66,Sriwijaya Air,PKU,CGK
10961,40.98,28.81,38.61,39.29,Turkish Airlines,IST,EZS
10962,44.41,8.84,37.47,15.07,Air Senegal International,GOA,CTA
10963,1.35,103.99,8.1,98.99,Tiger Airways,SIN,KBV
10964,32.85,-96.85,35.04,-106.61,Southwest Airlines,DAL,ABQ
10965,51.96,4.44,43.58,3.96,Transavia Holland,RTM,MPL
10966,26.54,106.8,28.87,115.9,Shandong Airlines,KWE,KHN
10967,43.54,16.3,50.03,8.54,Croatia Airlines,SPU,FRA
10968,15.48,44.22,8.98,38.8,Yemenia,SAH,ADD
10969,33.39,120.13,41.38,123.29,China Southern Airlines,YNZ,SHE
10970,2.01,45.3,10.39,44.94,Jat Airways,MGQ,BBO
10971,22.61,108.17,26.88,100.23,KSY,NNG,LJG
10972,39.49,-0.48,33.37,-7.59,Iberia Airlines,VLC,CMN
10973,35.73,-5.92,41.3,2.08,Formosa Airlines,TNG,BCN
10974,35.55,139.78,43.67,142.45,All Nippon Airways,HND,AKJ
10975,37.42,-5.89,44.83,-0.72,Ryanair,SVQ,BOD
10976,49.63,6.21,41.5,9.1,Luxair,LUX,FSC
10977,43.63,-79.4,48.37,-89.32,Porter Airlines,YTZ,YQT
10978,21.77,-72.27,25.79,-80.29,US Airways,PLS,MIA
10979,34.88,33.62,37.94,23.94,US Airways,LCA,ATH
10980,-33.95,151.18,-32,141.47,Regional Express,SYD,BHQ
10981,55.62,12.66,57.2,-2.2,Scandinavian Airlines System,CPH,ABZ
10982,41.25,-8.68,43.22,2.31,Ryanair,OPO,CCF
10983,58.88,5.64,54.38,18.47,Wizz Air,SVG,GDN
10984,35.34,-94.37,33.64,-84.43,KLM Royal Dutch Airlines,FSM,ATL
10985,41.98,-87.9,34.9,-82.22,United Airlines,ORD,GSP
10986,43.44,5.21,48.45,-4.42,Ryanair,MRS,BES
10987,45.63,8.73,40.66,17.95,easyJet,MXP,BDS
10988,51.15,-0.19,57.09,9.85,Norwegian Air Shuttle,LGW,AAL
10989,33.39,120.13,25.08,121.23,China Eastern Airlines,YNZ,TPE
10990,27.91,120.85,36.27,120.37,Shandong Airlines,WNZ,TAO
10991,32.1,20.27,24.18,23.31,Libyan Arab Airlines,BEN,AKF
10992,-9.44,147.22,-3.04,152.63,Air Niugini,POM,LNV
10993,60.32,24.96,68.61,27.41,Finnair,HEL,IVL
10994,43.66,7.22,35.76,10.75,Tunisair,NCE,MIR
10995,-16.63,-49.22,-22.81,-43.24,City Connexion Airlines,GYN,GIG
10996,30.41,-89.07,35.21,-80.94,US Airways,GPT,CLT
10997,48.18,-103.64,39.86,-104.67,United Airlines,ISN,DEN
10998,-26.21,-58.23,-34.56,-58.42,Aerolineas Argentinas,FMA,AEP
10999,39.18,-76.67,33.64,-84.43,Southwest Airlines,BWI,ATL
11000,-22.91,-43.16,-15.87,-47.92,Oceanair,SDU,BSB
11001,-18.1,25.84,-26.14,28.25,Air Zimbabwe,VFA,JNB
11002,41.79,-87.75,38.94,-77.46,Southwest Airlines,MDW,IAD
11003,44.71,65.59,43.35,77.04,Air Astana,KZO,ALA
11004,48.78,44.35,55.97,37.41,Aeroflot Russian Airlines,VOG,SVO
11005,51.48,-0.46,43.3,-2.91,Formosa Airlines,LHR,BIO
11006,40.08,116.58,37.56,126.79,Asiana Airlines,PEK,GMP
11007,40.08,116.58,38.48,106.01,Shenzhen Airlines,PEK,INC
11008,-4.03,39.59,-11.53,43.27,Flightline,MBA,HAH
11009,49.01,2.55,41.92,8.8,easyJet,CDG,AJA
11010,2.26,111.99,1.64,103.67,AirAsia,SBW,JHB
11011,38.91,16.24,45.45,9.28,Alitalia,SUF,LIN
11012,48.11,16.57,50.9,4.48,Brussels Airlines,VIE,BRU
11013,38.17,-85.74,39.87,-75.24,US Airways,SDF,PHL
11014,52.17,20.97,44.57,26.1,Tarom,WAW,OTP
11015,39.98,43.87,40.13,33,Turkish Airlines,IGD,ESB
11016,34.45,108.75,39.12,117.35,Shenzhen Airlines,XIY,TSN
11017,-18.8,47.48,-11.53,43.27,Air Madagascar,TNR,HAH
11018,32.15,112.29,39.78,116.39,China Eastern Airlines,XFN,NAY
11019,1.64,103.67,-6.13,106.66,Indonesia AirAsia,JHB,CGK
11020,40.08,116.58,31.78,117.3,Shenzhen Airlines,PEK,HFE
11021,38.75,-90.37,35.21,-80.94,US Airways,STL,CLT
11022,38.91,16.24,45.67,9.7,Ryanair,SUF,BGY
11023,40.9,29.31,45.03,39.17,Pegasus Airlines,SAW,KRR
11024,-17.63,24.18,-22.61,17.08,Air Namibia,MPA,ERS
11025,19.37,96.12,24.99,102.74,China Eastern Airlines,NYT,KMG
11026,-34.01,22.38,-29.97,30.95,South African Airways,GRJ,DUR
11027,59.38,10.79,55.95,-3.37,Ryanair,RYG,EDI
11028,44.83,-0.72,52.31,4.76,easyJet,BOD,AMS
11029,43.68,10.39,38.87,1.37,Ryanair,PSA,IBZ
11030,39.12,117.35,34.99,126.38,Air Foyle,TSN,MWX
11031,47.46,8.55,51.38,-2.72,Helvetic Airways,ZRH,BRS
11032,40.79,-111.98,34.2,-118.36,Delta Air Lines,SLC,BUR
11033,43.63,1.36,37.42,-5.89,Iberia Airlines,TLS,SVQ
11034,44.88,-93.22,39.9,-84.22,Delta Air Lines,MSP,DAY
11035,43.18,-0.01,50.9,4.48,Harmony Airways,LDE,BRU
11036,36.27,120.37,28.87,115.9,Shenzhen Airlines,TAO,KHN
11037,42.7,23.41,41.8,12.25,Wizz Air,SOF,FCO
11038,30.67,111.44,22.64,113.81,Shenzhen Airlines,YIH,SZX
11039,49.95,7.26,47.44,19.26,Wizz Air,HHN,BUD
11040,40.79,-111.98,42.37,-122.87,Delta Air Lines,SLC,MFR
11041,56.92,23.97,55.74,9.15,Air Baltic,RIX,BLL
11042,43.12,-77.67,35.21,-80.94,US Airways,ROC,CLT
11043,39.49,-0.48,46.24,6.11,Flybaboo,VLC,GVA
11044,17.04,54.09,25.25,55.36,Oman Air,SLL,DXB
11045,39.12,117.35,42.09,127.55,China Eastern Airlines,TSN,NBS
11046,47.46,8.55,52.45,-1.75,Swiss International Air Lines,ZRH,BHX
11047,45.2,7.65,51.89,0.24,Ryanair,TRN,STN
11048,45.51,12.35,37.47,15.07,Air Senegal International,VCE,CTA
11049,39.78,116.39,31.94,119.71,China Eastern Airlines,NAY,CZX
11050,55.97,37.41,55.34,52.06,Aeroflot Russian Airlines,SVO,NBC
11051,12.53,-7.95,5.26,-3.93,Mauritania Airlines International,BKO,ABJ
11052,36.95,37.48,38.29,27.16,SunExpress,GZT,ADB
11053,41,39.79,40.98,28.81,Turkish Airlines,TZX,IST
11054,47.46,8.55,55.74,9.15,British Airways,ZRH,BLL
11055,-6.12,23.57,-4.39,15.44,Baikotovitchestrian Airlines ,MJM,FIH
11056,43.63,1.36,36.67,-4.5,Formosa Airlines,TLS,AGP
11057,41.38,123.29,33.51,126.49,China Southern Airlines,SHE,CJU
11058,40.89,14.29,47.59,7.53,easyJet,NAP,BSL
11059,43.54,16.3,45.73,5.09,Croatia Airlines,SPU,LYS
11060,22.31,113.91,16.04,108.2,Dragonair,HKG,DAD
11061,45.51,12.35,53.63,9.99,easyJet,VCE,HAM
11062,27.91,120.85,22.64,113.81,Shenzhen Airlines,WNZ,SZX
11063,-17.56,-149.61,-18.07,-140.95,Air Tahiti,PPT,HOI
11064,33.66,-101.82,26.23,-97.65,AirTran Airways,LBB,HRL
11065,40.98,28.81,39.71,39.53,Turkish Airlines,IST,ERC
11066,58.35,-134.58,61.17,-150,Alaska Airlines,JNU,ANC
11067,31.2,121.34,34.41,112.28,China Eastern Airlines,SHA,LYA
11068,41.79,-87.75,33.56,-86.75,Southwest Airlines,MDW,BHM
11069,34.45,108.75,28.87,115.9,China Eastern Airlines,XIY,KHN
11070,31.37,72.99,24.91,67.16,Pakistan International Airlines,LYP,KHI
11071,45.4,10.89,53.63,9.99,Germanwings,VRN,HAM
11072,12.13,15.03,9.01,7.26,Ethiopian Airlines,NDJ,ABV
11073,-33.39,-70.79,-41.44,-73.09,LAN Airlines,SCL,PMC
11074,29.65,-95.28,33.56,-86.75,Southwest Airlines,HOU,BHM
11075,43.82,18.33,40.98,28.81,Turkish Airlines,SJJ,IST
11076,21.09,79.05,12.95,77.67,IndiGo Airlines,NAG,BLR
11077,-2.23,113.94,-6.13,106.66,Lion Mentari Airlines,PKY,CGK
11078,51.29,6.77,53.42,-6.27,Aer Lingus,DUS,DUB
11079,29.65,-95.28,30.34,-85.8,Southwest Airlines,HOU,ECP
11080,37.36,-121.93,45.59,-122.6,Southwest Airlines,SJC,PDX
11081,4.87,31.6,8.98,38.8,Turkish Airlines,JUB,ADD
11082,51.89,0.24,55.62,12.66,easyJet,STN,CPH
11083,67.82,20.34,59.65,17.92,Scandinavian Airlines System,KRN,ARN
11084,47.26,39.82,55.41,37.91,Transaero Airlines,ROV,DME
11085,31.43,104.74,34.52,113.84,Shandong Airlines,MIG,CGO
11086,40.22,-111.72,33.94,-118.41,Allegiant Air,PVU,LAX
11087,43.4,132.15,46.89,142.72,Aeroflot Russian Airlines,VVO,UUS
11088,43.04,144.19,35.55,139.78,All Nippon Airways,KUH,HND
11089,43.63,1.36,51.38,-2.72,easyJet,TLS,BRS
11090,48.35,11.79,51.15,-0.19,easyJet,MUC,LGW
11091,39.55,2.73,47.15,-1.61,Air Senegal International,PMI,NTE
11092,-34.59,-68.4,-34.56,-58.42,Aerolineas Argentinas,AFA,AEP
11093,40.69,-74.17,39.05,-84.67,United Airlines,EWR,CVG
11094,32.9,-97.04,35.04,-106.61,US Airways,DFW,ABQ
11095,21.68,39.16,26.34,31.74,Nas Air,JED,HMB
11096,-22.81,-43.24,-15.87,-47.92,Oceanair,GIG,BSB
11097,51.02,71.47,43.06,74.48,Air Astana,TSE,FRU
11098,-33.95,151.18,-41.55,147.21,Virgin Australia,SYD,LST
11099,18.58,73.92,12.99,80.18,Spicejet,PNQ,MAA
11100,37.75,112.63,31.94,119.71,Xiamen Airlines,TYN,CZX
11101,36.12,103.62,40.09,94.48,Air Foyle,LHW,DNH
11102,23.59,58.28,26.47,49.8,Oman Air,MCT,DMM
11103,45.86,1.18,53.87,-1.66,Ryanair,LIG,LBA
11104,41.71,-86.32,33.64,-84.43,KLM Royal Dutch Airlines,SBN,ATL
11105,43.68,-79.63,48.37,-89.32,WestJet,YYZ,YQT
11106,51.89,0.24,48.35,11.79,easyJet,STN,MUC
11107,40.49,-3.57,45.73,5.09,easyJet,MAD,LYS
11108,14.92,-23.49,11.89,-15.65,Royal Air Maroc,RAI,OXB
11109,43.63,1.36,41.8,12.25,easyJet,TLS,FCO
11110,-20.82,-49.41,-15.65,-56.12,Azul,SJP,CGB
11111,23.59,58.28,24.91,67.16,Oman Air,MCT,KHI
11112,45.63,8.73,44.82,20.31,easyJet,MXP,BEG
11113,26.82,75.81,19.09,72.87,Air Sahara,JAI,BOM
11114,40.9,29.31,37.45,38.9,Pegasus Airlines,SAW,GNY
11115,48.11,16.57,45.73,5.09,Austrian Airlines,VIE,LYS
11116,-0.87,100.35,-6.13,106.66,Sriwijaya Air,PDG,CGK
11117,-17.93,31.09,-24.56,25.92,Air Botswana,HRE,GBE
11118,41.98,-87.9,38.14,-78.45,US Airways,ORD,CHO
11119,33.15,130.3,35.55,139.78,All Nippon Airways,HSG,HND
11120,40.66,-89.69,33.64,-84.43,KLM Royal Dutch Airlines,PIA,ATL
11121,55.04,-1.69,55.62,12.66,Scandinavian Airlines System,NCL,CPH
11122,48.35,11.79,46.79,23.69,Lufthansa,MUC,CLJ
11123,12.05,24.96,15.59,32.55,Sudan Airways,UYL,KRT
11124,49.21,-2.2,52.46,9.69,Air Berlin,JER,HAJ
11125,41.98,-87.9,42.16,-76.89,United Airlines,ORD,ELM
11126,58.88,5.64,51.48,-0.46,Scandinavian Airlines System,SVG,LHR
11127,-33.96,18.6,-29.09,26.3,South African Airways,CPT,BFN
11128,29.54,52.59,37.33,49.61,Iran Aseman Airlines,SYZ,RAS
11129,40.52,22.97,41.8,12.25,easyJet,SKG,FCO
11130,44.52,129.57,38.97,121.54,China Southern Airlines,MDG,DLC
11131,52.38,13.52,51.89,0.24,Ryanair,SXF,STN
11132,48.73,2.36,41.92,8.8,Corse-Mediterranee,ORY,AJA
11133,27.91,120.85,23.39,113.3,Shenzhen Airlines,WNZ,CAN
11134,31.81,-106.38,39.86,-104.67,United Airlines,ELP,DEN
11135,38.47,43.33,40.13,33,Turkish Airlines,VAN,ESB
11136,51.02,71.47,42.85,71.3,Scat Air,TSE,DMB
11137,-33.98,25.62,-26.14,28.25,South African Airways,PLZ,JNB
11138,31.94,-102.2,39.86,-104.67,United Airlines,MAF,DEN
11139,33.07,-16.35,38.78,-9.14,TAP Portugal,PXO,LIS
11140,-1.32,36.93,4.87,31.6,Kenya Airways,NBO,JUB
11141,-23.43,-46.47,-20.47,-54.67,TAM Brazilian Airlines,GRU,CGR
11142,48.36,35.1,41.61,41.6,ZABAIKAL AIRLINES,DNK,BUS
11143,41.07,-73.71,35.21,-80.94,US Airways,HPN,CLT
11144,34.79,135.44,41.77,140.82,Japan Airlines,ITM,HKD
11145,32.15,112.29,31.14,121.81,Juneyao Airlines,XFN,PVG
11146,51.84,-8.49,52.31,4.76,Aer Lingus,ORK,AMS
11147,47.45,-122.31,39.5,-119.77,Southwest Airlines,SEA,RNO
11148,33.68,-78.93,40.78,-73.87,Spirit Airlines,MYR,LGA
11149,35.05,118.41,28.19,113.22,Air Foyle,LYI,CSX
11150,53.81,10.72,45.67,9.7,Ryanair,LBC,BGY
11151,49.45,2.11,41.3,2.08,Ryanair,BVA,BCN
11152,51.84,-8.49,50.9,4.48,Aer Lingus,ORK,BRU
11153,37.47,126.45,45.62,126.25,Asiana Airlines,ICN,HRB
11154,31.14,121.81,36.52,114.43,China Eastern Airlines,PVG,HDG
11155,30.78,114.21,22.64,113.81,Shenzhen Airlines,WUH,SZX
11156,50.9,4.48,57.66,12.28,United Airlines,BRU,GOT
11157,21.68,39.16,29.79,40.1,Saudi Arabian Airlines,JED,AJF
11158,43.63,1.36,35.62,-0.62,Aigle Azur,TLS,ORN
11159,38.87,1.37,46.24,6.11,easyJet,IBZ,GVA
11160,43.56,122.2,40.85,111.82,China Eastern Airlines,TGO,HET
11161,34.45,108.75,34.63,98.87,China Eastern Airlines,XIY,GOQ
11162,37.25,-93.39,33.64,-84.43,KLM Royal Dutch Airlines,SGF,ATL
11163,41.79,-87.75,34.9,-82.22,Southwest Airlines,MDW,GSP
11164,40.98,28.81,37.73,38.47,Turkish Airlines,IST,ADF
11165,39.55,2.73,46.91,7.5,SkyWork Airlines ,PMI,BRN
11166,45.2,7.65,37.91,12.49,Ryanair,TRN,TPS
11167,29.73,118.26,22.64,113.81,China Southern Airlines,TXN,SZX
11168,32.56,119.72,24.54,118.13,Shenzhen Airlines,YTY,XMN
11169,36.27,120.37,43.54,125.12,Shenzhen Airlines,TAO,CGQ
11170,40.97,-98.31,32.9,-97.04,US Airways,GRI,DFW
11171,18.04,-63.11,12.19,-68.96,KLM Royal Dutch Airlines,SXM,CUR
11172,52.56,13.29,44.54,11.29,Germanwings,TXL,BLQ
11173,48.54,7.63,43.47,-1.52,Air Senegal International,SXB,BIQ
11174,38.18,13.09,45.63,8.73,easyJet,PMO,MXP
11175,29.98,-95.34,33.56,-86.75,United Airlines,IAH,BHM
11176,41.41,-81.85,42.36,-71.01,United Airlines,CLE,BOS
11177,32.1,80.05,39.54,76.02,China Eastern Airlines,NGQ,KHG
11178,32.31,-90.08,35.21,-80.94,US Airways,JAN,CLT
11179,67.49,63.99,61.65,50.85,UTair-Express,VKT,SCW
11180,30.92,29.7,32.1,20.27,Libyan Arab Airlines,HBE,BEN
11181,40.08,116.58,37.47,126.45,Asiana Airlines,PEK,ICN
11182,38.85,-77.04,36.12,-86.68,US Airways,DCA,BNA
11183,45.81,21.34,45.67,9.7,Wizz Air,TSR,BGY
11184,28.87,115.9,29.72,106.64,West Air China,KHN,CKG
11185,54.63,25.29,50.1,14.26,LTU International,VNO,PRG
11186,36.28,-94.31,39.05,-84.67,Delta Air Lines,XNA,CVG
11187,5.61,-0.17,9.01,7.26,Arik Air,ACC,ABV
11188,31.81,-106.38,32.85,-96.85,Southwest Airlines,ELP,DAL
11189,45.2,7.65,38.18,13.09,Air Senegal International,TRN,PMO
11190,37.33,49.61,36.23,59.64,Iran Air,RAS,MHD
11191,24.55,39.71,16.9,42.59,Nas Air,MED,GIZ
11192,36.27,120.37,40.85,111.82,China Southern Airlines,TAO,HET
11193,26.35,111.61,24.99,102.74,China Eastern Airlines,LLF,KMG
11194,43.68,10.39,49.45,2.11,Ryanair,PSA,BVA
11195,48.35,11.79,49.81,23.96,Lufthansa,MUC,LWO
11196,41,39.79,36.9,30.8,Pegasus Airlines,TZX,AYT
11197,32.75,51.86,25.25,55.36,Iran Air,IFN,DXB
11198,22.81,5.45,30.57,2.86,Air Algerie,TMR,ELG
11199,52.83,-1.33,44.83,0.52,Ryanair,EMA,EGC
11200,23.39,113.3,27.25,105.43,China Southern Airlines,CAN,BFJ
11201,41.67,-1.04,49.45,2.11,Ryanair,ZAZ,BVA
11202,45.63,8.73,51.15,-0.19,easyJet,MXP,LGW
11203,50.46,4.45,43.47,-1.52,Ryanair,CRL,BIQ
11204,14.51,121.02,22.58,120.35,China Airlines,MNL,KHH
11205,35.04,-89.98,30.19,-97.67,Delta Air Lines,MEM,AUS
11206,52.17,20.97,50.03,8.54,LOT Polish Airlines,WAW,FRA
11207,26.64,37.91,24.96,46.7,Saudi Arabian Airlines,ULH,RUH
11208,46.22,14.46,50.9,4.48,Brussels Airlines,LJU,BRU
11209,41.25,-8.68,41.3,2.08,Formosa Airlines,OPO,BCN
11210,34.45,108.75,26.54,106.8,Shenzhen Airlines,XIY,KWE
11211,53.31,-113.58,47.45,-122.31,Alaska Airlines,YEG,SEA
11212,38.48,106.01,30.58,103.95,Shenzhen Airlines,INC,CTU
11213,19.44,-99.07,19.82,-90.5,AeroMéxico,MEX,CPE
11214,45.73,5.09,52.45,-1.75,Flybe,LYS,BHX
11215,40.79,-111.98,34.06,-117.6,Delta Air Lines,SLC,ONT
11216,43.58,3.96,51.15,-0.19,easyJet,MPL,LGW
11217,39.55,2.73,44.54,11.29,Ryanair,PMI,BLQ
11218,55.87,-4.43,51.29,6.77,Lufthansa,GLA,DUS
11219,43.22,2.31,50.78,-1.84,Ryanair,CCF,BOH
11220,18.57,-68.36,10.6,-66.99,City Connexion Airlines,PUJ,CCS
11221,-20.47,-54.67,-23.63,-46.66,TAM Brazilian Airlines,CGR,CGH
11222,55.87,-4.43,49.01,2.55,easyJet,GLA,CDG
11223,55.95,-3.37,50.87,7.14,Germanwings,EDI,CGN
11224,50.08,19.78,45.67,9.7,Ryanair,KRK,BGY
11225,49.01,2.55,42.55,9.48,easyJet,CDG,BIA
11226,36.86,117.22,28.87,115.9,Shandong Airlines,TNA,KHN
11227,41.9,2.76,47.99,10.24,Ryanair,GRO,FMM
11228,43.63,1.36,50.03,8.54,Lufthansa,TLS,FRA
11229,25.78,-100.11,31.64,-106.43,Volaris,MTY,CJS
11230,55.32,-160.52,61.17,-150,Peninsula Airways,SDP,ANC
11231,18.43,-69.67,16.27,-61.53,Air Caraïbes,SDQ,PTP
11232,67.27,14.37,60.29,5.22,Widerøe,BOO,BGO
11233,25.79,-80.29,20.52,-86.93,US Airways,MIA,CZM
11234,53.35,-2.27,60.29,5.22,Scandinavian Airlines System,MAN,BGO
11235,37.57,139.06,33.59,130.45,All Nippon Airways,KIJ,FUK
11236,43.54,16.3,37.94,23.94,Croatia Airlines,SPU,ATH
11237,43.81,11.21,51.29,6.77,Meridiana,FLR,DUS
11238,45.67,9.7,46.18,21.26,Wizz Air,BGY,ARW
11239,53.63,9.99,51.38,-2.72,Air Sicilia,HAM,BRS
11240,41.98,-87.9,46.92,-96.82,US Airways,ORD,FAR
11241,43.56,-6.03,49.01,2.55,Formosa Airlines,OVD,CDG
11242,-20.5,148.55,-27.38,153.12,Virgin Australia,PPP,BNE
11243,45.51,12.35,43.63,1.36,Alitalia,VCE,TLS
11244,53.63,9.99,55.95,-3.37,easyJet,HAM,EDI
11245,32.54,-116.97,27.39,-109.83,Volaris,TIJ,CEN
11246,-3.42,23.45,-4.39,15.44,Baikotovitchestrian Airlines ,LJA,FIH
11247,60.32,24.96,55.62,12.66,Scandinavian Airlines System,HEL,CPH
11248,55.34,52.06,55.41,37.91,Aerocondor,NBC,DME
11249,50.1,14.26,43.66,7.22,Travel Service,PRG,NCE
11250,45.63,8.73,53.63,9.99,easyJet,MXP,HAM
11251,42.23,-8.63,41.3,2.08,Formosa Airlines,VGO,BCN
11252,41.41,-81.85,33.64,-84.43,United Airlines,CLE,ATL
11253,13.41,103.81,21.22,105.81,Vietnam Airlines,REP,HAN
11254,31.43,104.74,28.19,113.22,Xiamen Airlines,MIG,CSX
11255,34.64,-86.78,42.21,-83.35,Delta Air Lines,HSV,DTW
11256,37.91,12.49,45.67,9.7,Ryanair,TPS,BGY
11257,48.35,11.79,41.14,16.76,Lufthansa,MUC,BRI
11258,45.65,12.19,46.79,23.69,Wizz Air,TSF,CLJ
11259,36.39,136.41,37.47,126.45,Korean Air,KMQ,ICN
11260,44.11,15.35,49.95,7.26,Ryanair,ZAD,HHN
11261,-28.16,153.5,-35.31,149.2,Virgin Australia,OOL,CBR
11262,31.14,121.81,28.19,113.22,China Eastern Airlines,PVG,CSX
11263,27.44,-99.57,19.44,-99.07,AeroMéxico,NLD,MEX
11264,-27.38,153.12,-23.57,145.31,Qantas,BNE,BCI
11265,35.81,-83.99,39.87,-75.24,US Airways,TYS,PHL
11266,43.44,5.21,51.45,5.37,Ryanair,MRS,EIN
11267,22.3,-97.87,29.98,-95.34,United Airlines,TAM,IAH
11268,34.79,135.44,28.43,129.71,Japan Airlines,ITM,ASJ
11269,40.9,29.31,38.61,39.29,Turkish Airlines,SAW,EZS
